label,message
0,lol ok ill snatch purse
0,much cost approx per month
0,available im like right around hillsborough amp ltgt th
1,monthly password wap mobsicom 391784 use wap phone pc
0,good afternoon sunshine dawns day refreshed happy alive breathe air smile think love always
0,shore takin bus
0,get gandhipuram walk cross cut road right side ltgt street road turn first right
0,bluray player
1,freemsg havent replied text im randy sexy female live local luv hear u netcollex ltd 08700621170150p per msg reply stop end
0,taka lor wat time u wan 2 come n look 4 us
0,asked hows anthony dad bf
0,cant speak bcaz mobile problem listen cannt listen voice calls later
0,well slightly disastrous class pm fav darlings hope day ok coffee wld good cant stay late tomorrow time place always
0,im cant give everything want need actually could better yor ownyouve got money cant get work cant get man cant pay rent cant even fill fucking gas tank yes im stressed depressed didnt even call home thanksgiving cuz ill tell im nothing
0,real u getting yo need 2 tickets one jacket im done already used multis
1,urgent call 09066350750 landline complimentary 4 ibiza holiday 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18
0,use foreign stamps country good lecture
0,mode men left
0,callin say hi take care bruv
0,yo trip got postponed still stocked
1,reply win 100 weekly professional sport tiger woods play send stop 87239 end service
1,2nd time tried contact u u 400 prize 2 claim easy call 087104711148 10p per minute btnationalrate
0,know im lacking particular dramastorms details part im worried
0,finished eating got u plate leftovers time
0,stop story ive told ive returned hes saying order
0,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng
0,operate ltgt
1,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
1,hi ya babe x u 4goten bout scammers getting smartthough regular vodafone respond get prem rate msgsubscription nos used also beware
0,ill get 3 unless guys want come time sooner
0,check rooms befor activities
0,rose redred bloodblood heartheart u u send tis ur friends including u like u get back 1u r poor relation 2u need 1 support 3u r frnd 2 many 4some1 luvs u 5 some1 praying god marry u try
0,faith makes things possiblehope makes things worklove makes things beautifulmay three christmasmerry christmas
0,haha friend tyler literally asked could get dubsack
0,k ill work something
0,hmmbad newshype park plaza 700 studio takenonly left 2 bedrm900
0,okay lor wah like def wont let us go haha say terms conditions
0,agree stop thinkin ipad please ask macho question
0,everybody fun evening miss
0,ive got tea sure flavour
1,urgent trying contact u todays draw shows 2000 prize guaranteed call 09058094507 land line claim 3030 valid 12hrs
0,im work please call
1,urgent mobile number awarded 2000 prize guaranteed call 09058094455 land line claim 3030 valid 12hrs
0,hey sat going intro pilates kickboxing
0,hi darlin kate u doin somethin tonight im going pub called swan something parents one drink phone u
0,think sent text home phone cant display texts still want send number
0,wow youre right didnt mean guess gave boston men changed search location nyc something changed cuz signin page still says boston
0,thats cool ill come like ltgt ish
0,sbut luck2 catches put
0,heehee funny tho
0,plz tell ans bslvyl sent via fullonsmscom
0,aathiwhere dear
0,battery mr adewale uncle aka egbon
0,fighting world easy u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose
0,sorry vikky im watching olave mandara movie kano trishul theatre wit frnds
0,want sent ltgt mesages today thats sorry hurts
0,come karnan car please wait till 6pm directly goto doctor
0,sounds better evening im costume im sure time finish tomorrow txt end
0,charges transfer charges withdraw anyhow like
0,keep ten rs shelf buy two egg
0,project w frens lor
0,jolly good way give u tickets sat eve 730 speak x
0,also north carolina texas atm would go gre site pay test results sent
0,lol u trust
0,working eyes philosophy text u later bit free chat
0,r going ltgt bus
1,people dogging area call 09090204448 join like minded guys arrange 1 theres 1 evening a150 minapn ls278bb
0,sorry ill call later
0,back brum thanks putting us keeping us happy see soon
0,omg u know ate
0,got meh
0,boo time u get u supposed take shopping today
0,sorry ill call later ok bye
1,free message activate 500 free text messages replying message word free terms conditions visit www07781482378com
1,u r winner u ave specially selected 2 receive 1000 cash 4 holiday flights inc speak live operator 2 claim 0871277810710pmin 18
0,hmmm thk sure got time hop ard ya go 4 free abt muz call u discuss liao
1,refused loan secured unsecured cant get credit call free 0800 195 6669 text back help
0,go openings room til thanksgiving without upcharge
0,hmmmhow many players selected
0,dont flatter tell man mine two pints carlin ten minutes please
0,carlos says pick later yeah set
0,ill call evening ill ideas
0,kkhow training process
0,yar quite clever aft many guesses lor got ask 2 bring thk darren willing 2 go aiya thk leona still attach wat
1,free ringtone waiting collected simply text password mix 85069 verify get usher britney fml po box 5249 mk17 92h 450ppw 16
0,marriage function
0,becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer
0,nope im going home go pump petrol lor like going 2 rain soon
0,much u trying get
0,yes glad made
0,thats v romantic
0,know complain num onlybettr directly go bsnl offc nd apply
0,movies laptop
0,sun ah thk mayb dun anythin thk book e lesson e pilates orchard mrt u noe hor
0,whole car appreciated last two dad map reading semi argument apart things going ok p
0,whats significance
0,im bus love
0,thats fine got enough bud last night least
0,seeking lady street freak sheets
0,edison rightly said fool ask questions wise man answer know us speechless viva gmgngegnt
0,dont know oh
0,got tallent wasting
0,literally bed like ltgt hours
0,boy late 2 home father power frndship
0,told dr appt next week thinks im gonna die told check nothing worried didnt listen
0,ee msg na poortiyagi odalebeku hanumanji 7 name 1hanuman 2bajarangabali 3maruti 4pavanaputra 5sankatmochan 6ramaduth 7mahaveer ee 7 name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde 1 dodda problum nalli siguviri idu matra ltgt true dont neglet
1,4mths half price orange line rental latest camera phones 4 free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt
0,im nt goin got somethin unless meetin 4 dinner lor haha wonder go tis time
1,santa calling would little ones like call santa xmas eve call 09058094583 book time
0,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da
0,messages food
0,yesfrom last week im taking live call
1,todays voda numbers ending 7548 selected receive 350 award match please call 08712300220 quoting claim code 4041 standard rates app
0,oh wow thats gay firmware update help
0,go home first lar wait 4 lor put stuff first
0,responding
0,registered sinco payee log icicibankcom enter urn ltgt confirm beware frauds share disclose urn anyone
0,spend days waiting ideal path appear front us forget paths made walking waiting goodnight
0,ok later showing around 8830 want cld drink wld prefer spend money nosh dont mind nxt wk
0,tessypls favor pls convey birthday wishes nimyapls dnt forget today birthday shijas
0,sis catching e show e afternoon im watching w c u wan 2 watch today tmr lor
1,0anetworks allow companies bill sms responsible suppliers shop give guarantee sell b g
0,much gave morning
0,im inside officestill filling formsdon know leave
0,yup ok
0,good evening sir al salam wahleykkumsharing happy newsby grace god got offer tayseertissco joinedhope fineinshah allahmeet sometimerakheshvisitor india
0,yo howz u girls never rang india l
0,2 sleeping bags 1 blanket paper phone details anything else
0,see knew giving break times woul lead always wanting miss curfew gonna gibe til one midnight movie gonna get til 2 need come home need getsleep anything need b studdying ear training
0,sleepingand surfing
0,ahhhhjust woken uphad bad dream u thoso dont like u right didnt know anything comedy night guess im
0,yo theres class tmrw right
0,guess got screwd
1,5p 4 alfie moons children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit 2 charity
0,mine like fr china noisy
0,reckon need town eightish walk carpark
0,si si think ill go make oreo truffles
0,add dont really care cant least get dude fuck hey money want
0,convey regards
0,wait 2 minstand bus stop
0,dont know shes getting messages
0,thanks love torch bold
0,shes find sent offline message know anjolas
0,well imma definitely need restock thanksgiving ill let know im
0,pick ur fone u dumb
0,need buy lunch eat maggi mee
0,nah im goin 2 wrks j wot bout u
0,buy
0,woke yeesh late didnt fall asleep til ltgt
0,usualiam fine happy amp well
0,send copy da report
0,sorry de went shop
0,send someone else
0,ever one foot
0,well keep mind ive got enough gas one round trip barring sudden influx cash
1,8007 25p 4 alfie moons children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit 2 charity
0,come slave going shell unconsciously avoiding making unhappy
1,free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq norm150ptone 16
1,4mths half price orange line rental latest camera phones 4 free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt
0,released another italian one today cosign option
0,god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaidthis friend 4u
0,rajipls favour pls convey birthday wishes nimya pls today birthday
0,thanks reply today ur visa coming r u still buying gucci bags sister things easy uncle john also bills really need think make money later sha
0,kkwhen going
0,famous quote develop ability listen anything unconditionally without losing temper self confidence means married
0,sorry pain ok meet another night spent late afternoon casualty means havent done stuff42moro includes time sheets sorry
0,hmm thinking lor
1,want new nokia 3510i colour phone deliveredtomorrow 300 free minutes mobile 100 free texts free camcorder reply call 08000930705
0,im boat still moms check yo im half naked
0,pls accept one day begging change number
1,1 new message call 02070836089
